version,direction,id,candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
kimi-version,CE,030,B,14.0,10.0,3.08547,36.0,0.026372,0.641045,0.446281,12.0,4.0,0.828125,121.0,4.0,30.25,4.774224285,2.552701702,-0.556388865,1.194971946,-2.167714876,0.215012984,-0.398748789,3.089737734,2.437773962,-1.695648738,6.576752679,9.342405822,0.088527756
kimi-version,CE,030,C,13.0,9.0,3.237624,32.0,0.032056,0.605645,0.419048,9.0,4.0,0.695312,105.0,4.0,26.25,4.313942741,2.000431852,-0.327903077,0.853297575,-2.05489845,-0.035338144,-0.631125105,2.104887524,2.437773962,-1.776869781,5.411826189,9.342405822,-0.229799088
kimi-version,CE,031,A,12.0,8.0,3.638554,33.0,0.043838,0.4,0.430233,16.0,0.0,0.622807,86.0,3.0,28.666667,3.853661197,1.448162002,0.274163294,0.938716167,-1.821048496,-1.489673108,-0.53568468,4.402871346,-0.571266292,-1.821209806,4.028475981,6.149075968,-0.037476593
kimi-version,CE,031,B,14.0,7.0,3.075,29.0,0.038437,0.475581,0.380952,12.0,3.0,0.614035,84.0,4.0,21.0,4.774224285,0.895892151,-0.572111397,0.597041796,-1.928247919,-0.955159305,-0.956194253,3.089737734,1.685513898,-1.826574273,3.88286017,9.342405822,-0.647603071
kimi-version,CE,031,C,14.0,8.0,4.026667,37.0,0.053689,0.454762,0.384615,15.0,1.0,0.552632,78.0,3.0,26.0,4.774224285,1.448162002,0.856982702,1.280390539,-1.625525165,-1.102392643,-0.92493826,4.074587943,0.180993771,-1.864124932,3.446012736,6.149075968,-0.249694516
kimi-version,CE,032,A,9.0,9.0,3.592593,34.0,0.044353,0.603846,0.435294,4.0,6.0,0.601562,85.0,4.0,21.25,2.472816566,2.000431852,0.20514483,1.02413476,-1.810826741,-0.04806079,-0.492499701,0.463470509,3.942294088,-1.834202066,3.955668076,9.342405822,-0.627707643
kimi-version,CE,032,B,11.0,8.0,4.116279,38.0,0.047864,0.528571,0.433333,5.0,11.0,0.648438,90.0,4.0,22.5,3.393379654,1.448162002,0.991550761,1.365809131,-1.741140169,-0.58041054,-0.509232707,0.791753912,7.703594406,-1.805535312,4.319707604,9.342405822,-0.528230505
kimi-version,CE,032,C,8.0,8.0,4.088608,35.0,0.051755,0.628378,0.39759,5.0,6.0,0.601562,83.0,4.0,20.75,2.012535022,1.448162002,0.949997925,1.109553353,-1.663911331,0.125431127,-0.814223955,0.791753912,3.942294088,-1.834202066,3.810052264,9.342405822,-0.667498499
kimi-version,CE,033,A,8.0,5.0,3.833333,24.0,0.070988,0.47,0.339286,3.0,7.0,0.566667,56.0,2.0,28.0,2.012535022,-0.208647549,0.566657958,0.169948832,-1.282173413,-0.994628504,-1.311725834,0.135187105,4.694554152,-1.855541907,1.844238812,2.955746113,-0.090531093
kimi-version,CE,033,B,6.0,4.0,3.958333,23.0,0.082465,0.531818,0.34,3.0,8.0,0.488889,50.0,2.0,25.0,1.091971935,-0.7609174,0.754367275,0.084530239,-1.054377121,-0.557447543,-1.305633348,0.135187105,5.446814215,-1.903106605,1.407391378,2.955746113,-0.329276227
kimi-version,CE,033,C,7.0,6.0,3.983333,26.0,0.066389,0.64375,0.33871,3.0,6.0,0.633333,62.0,2.0,31.0,1.552253478,0.343622301,0.791909138,0.340786018,-1.373454684,0.234142922,-1.316640782,0.135187105,3.942294088,-1.81477269,2.281086246,2.955746113,0.14821404
kimi-version,CE,034,A,13.0,4.0,3.227273,18.0,0.036674,0.451163,0.358696,0.0,3.0,0.699115,92.0,4.0,23.0,4.313942741,-0.7609174,-0.343446911,-0.342562725,-1.963240066,-1.127845007,-1.146102353,-0.849663104,1.685513898,-1.774544078,4.465323415,9.342405822,-0.488439649
kimi-version,CE,034,B,13.0,5.0,2.805195,22.0,0.036431,0.545714,0.37037,0.0,3.0,0.60177,81.0,4.0,20.25,4.313942741,-0.208647549,-0.977270695,-0.000888353,-1.968063146,-0.459174117,-1.046489342,-0.849663104,1.685513898,-1.834074865,3.664436453,9.342405822,-0.707289355
kimi-version,CE,034,C,12.0,4.0,2.724638,17.0,0.039488,0.552941,0.328767,1.0,3.0,0.530973,73.0,4.0,18.25,3.853661197,-0.7609174,-1.09824109,-0.427981317,-1.907387598,-0.408064298,-1.401483352,-0.521379701,1.685513898,-1.877370372,3.081973208,9.342405822,-0.866452777
kimi-version,CE,035,A,10.0,7.0,2.909091,23.0,0.052893,0.5125,0.396552,3.0,2.0,0.604938,58.0,3.0,19.333333,2.93309811,0.895892151,-0.821252717,0.084530239,-1.641324228,-0.694065709,-0.823081099,0.135187105,0.933253835,-1.832137492,1.989854623,6.149075968,-0.780239283
kimi-version,CE,035,B,9.0,5.0,3.492063,26.0,0.05543,0.506452,0.41791,0.0,4.0,0.679012,67.0,4.0,16.75,2.472816566,-0.208647549,0.054181489,0.340786018,-1.590969676,-0.736837563,-0.640835539,-0.849663104,2.437773962,-1.786837954,2.645125774,9.342405822,-0.985825343
kimi-version,CE,035,C,10.0,5.0,2.971014,22.0,0.043058,0.587879,0.5,0.0,3.0,0.814815,74.0,5.0,14.8,2.93309811,-0.208647549,-0.728264525,-0.000888353,-1.836529991,-0.160980464,0.059629769,-0.849663104,1.685513898,-1.703788394,3.154781113,12.535735676,-1.14100968
kimi-version,CE,036,A,15.0,9.0,2.666667,19.0,0.032922,0.553125,0.44186,8.0,1.0,0.557143,86.0,5.0,17.2,5.234505829,2.000431852,-1.185294665,-0.257144132,-2.037710022,-0.406763038,-0.436472716,1.776604121,0.180993771,-1.861366255,4.028475981,12.535735676,-0.950013573
kimi-version,CE,036,B,12.0,6.0,2.808219,22.0,0.038469,0.545833,0.397436,7.0,1.0,0.5,78.0,5.0,15.6,3.853661197,0.343622301,-0.972729631,-0.000888353,-1.927612781,-0.458332541,-0.81553802,1.448320718,0.180993771,-1.896311736,3.446012736,12.535735676,-1.077344311
kimi-version,CE,036,C,14.0,7.0,2.734177,17.0,0.03461,0.569388,0.47619,8.0,1.0,0.542857,84.0,5.0,16.8,4.774224285,0.895892151,-1.083916617,-0.427981317,-2.004206481,-0.291750032,-0.143538448,1.776604121,0.180993771,-1.870102778,3.88286017,12.535735676,-0.981846258
kimi-version,CE,037,A,8.0,5.0,3.45283,24.0,0.065148,0.434848,0.464286,0.0,0.0,0.551724,56.0,3.0,18.666667,2.012535022,-0.208647549,-0.004733708,0.169948832,-1.398086138,-1.24322576,-0.245114024,-0.849663104,-0.571266292,-1.864680214,1.844238812,6.149075968,-0.833293704
kimi-version,CE,037,B,8.0,4.0,2.885246,18.0,0.047299,0.402564,0.476923,3.0,0.0,0.643678,65.0,4.0,16.25,2.012535022,-0.7609174,-0.857060147,-0.342562725,-1.752354328,-1.471540331,-0.137283837,0.135187105,-0.571266292,-1.808446263,2.499509963,9.342405822,-1.025616199
kimi-version,CE,037,C,7.0,4.0,3.403846,19.0,0.065459,0.381429,0.4,0.0,0.0,0.528736,55.0,3.0,18.333333,1.552253478,-0.7609174,-0.078291733,-0.257144132,-1.391913388,-1.621008441,-0.793659679,-0.849663104,-0.571266292,-1.878738396,1.771430906,6.149075968,-0.859820994
kimi-version,CE,038,A,8.0,6.0,3.962025,28.0,0.050152,0.597222,0.426829,6.0,3.0,0.579365,82.0,3.0,27.333333,2.012535022,0.343622301,0.759911457,0.511623203,-1.695727786,-0.094906154,-0.564730653,1.120037315,1.685513898,-1.847776516,3.737244359,6.149075968,-0.143585594
kimi-version,CE,038,B,11.0,6.0,3.721519,28.0,0.047108,0.48625,0.414634,10.0,3.0,0.563492,82.0,3.0,27.333333,3.393379654,0.343622301,0.398749721,0.511623203,-1.75614531,-0.879707436,-0.668789301,2.433170927,1.685513898,-1.85748356,3.737244359,6.149075968,-0.143585594
kimi-version,CE,038,C,13.0,6.0,4.134831,32.0,0.046459,0.4875,0.478261,10.0,5.0,0.650794,92.0,3.0,30.666667,4.313942741,0.343622301,1.019409827,0.853297575,-1.769026707,-0.870867354,-0.125866824,2.433170927,3.190034025,-1.804094513,4.465323415,6.149075968,0.121686829
kimi-version,CE,039,A,12.0,6.0,3.527473,31.0,0.038763,0.631579,0.484211,7.0,5.0,0.575342,95.0,4.0,23.75,3.853661197,0.343622301,0.107355785,0.767878982,-1.921777449,0.14806881,-0.075096102,1.448320718,3.190034025,-1.850236759,4.683747132,9.342405822,-0.428753366
kimi-version,CE,039,B,10.0,6.0,3.7625,53.0,0.047031,0.658163,0.481928,8.0,2.0,0.465753,83.0,3.0,27.666667,2.93309811,0.343622301,0.460289846,2.647088023,-1.757673611,0.336072606,-0.0945767,1.776604121,0.933253835,-1.917255296,3.810052264,6.149075968,-0.117058304
kimi-version,CE,039,C,11.0,6.0,3.449438,29.0,0.038758,0.655263,0.473118,4.0,5.0,0.527397,93.0,4.0,23.25,3.393379654,0.343622301,-0.009827388,0.597041796,-1.921876689,0.315563615,-0.1697515,0.463470509,3.190034025,-1.879557254,4.538131321,9.342405822,-0.468544221
kimi-version,CE,040,A,6.0,7.0,4.835821,27.0,0.072176,0.684483,0.405797,0.0,6.0,0.65,69.0,2.0,34.5,1.091971935,0.895892151,2.072068659,0.426204611,-1.258593906,0.522209377,-0.74419449,-0.849663104,3.942294088,-1.80458008,2.790741585,2.955746113,0.426750029
kimi-version,CE,040,B,6.0,5.0,4.567164,28.0,0.068167,0.648148,0.333333,2.0,6.0,0.6625,69.0,2.0,34.5,1.091971935,-0.208647549,1.668633283,0.511623203,-1.338164817,0.265245867,-1.362522155,-0.193096298,3.942294088,-1.796935775,2.790741585,2.955746113,0.426750029
kimi-version,CE,040,C,5.0,6.0,4.477612,18.0,0.06683,0.735185,0.391304,3.0,6.0,0.6625,69.0,2.0,34.5,0.631690391,0.343622301,1.534155325,-0.342562725,-1.364701685,0.880777255,-0.867861729,0.135187105,3.942294088,-1.796935775,2.790741585,2.955746113,0.426750029
kimi-version,CE,041,A,11.0,6.0,3.242857,20.0,0.046327,0.390476,0.513514,6.0,1.0,0.693069,74.0,4.0,18.5,3.393379654,0.343622301,-0.320044815,-0.171725539,-1.771646652,-1.557027462,0.174943306,1.120037315,0.180993771,-1.778241475,3.154781113,9.342405822,-0.846557349
kimi-version,CE,041,B,14.0,5.0,3.144928,18.0,0.045579,0.389535,0.479452,6.0,7.0,0.653465,73.0,4.0,18.25,4.774224285,-0.208647549,-0.4671023,-0.342562725,-1.786493008,-1.563682276,-0.115704146,1.120037315,4.694554152,-1.802461078,3.081973208,9.342405822,-0.866452777
kimi-version,CE,041,C,12.0,5.0,3.142857,19.0,0.044898,0.341463,0.486486,6.0,7.0,0.673267,74.0,4.0,18.5,3.853661197,-0.208647549,-0.470212268,-0.257144132,-1.800009543,-1.903650622,-0.055683767,1.120037315,4.694554152,-1.790351277,3.154781113,9.342405822,-0.846557349
kimi-version,CE,042,A,13.0,6.0,4.0,29.0,0.040404,0.53125,0.456311,6.0,6.0,0.601307,103.0,4.0,25.75,4.313942741,0.343622301,0.816937547,0.597041796,-1.889206767,-0.561464476,-0.313163858,1.120037315,3.942294088,-1.83435801,5.266210377,9.342405822,-0.269589943
kimi-version,CE,042,B,13.0,5.0,3.78125,28.0,0.039388,0.522115,0.51,6.0,9.0,0.601307,100.0,4.0,25.0,4.313942741,-0.208647549,0.488446243,0.511623203,-1.909372405,-0.626067797,0.144958714,1.120037315,6.199074279,-1.83435801,5.04778666,9.342405822,-0.329276227
kimi-version,CE,042,C,12.0,5.0,3.957447,30.0,0.0421,0.463462,0.469388,6.0,10.0,0.542484,98.0,4.0,24.5,3.853661197,-0.208647549,0.753036791,0.682460389,-1.855544441,-1.04086567,-0.201579196,1.120037315,6.951334342,-1.870330884,4.902170849,9.342405822,-0.369067082
kimi-version,CE,043,A,7.0,12.0,2.913793,32.0,0.050238,0.682692,0.622951,6.0,1.0,0.695122,61.0,3.0,20.333333,1.552253478,3.657241403,-0.814191844,0.853297575,-1.694020852,0.509543307,1.108757679,1.120037315,0.180993771,-1.776985974,2.20827834,6.149075968,-0.700657572
kimi-version,CE,043,B,6.0,10.0,2.777778,30.0,0.05144,0.660345,0.596491,3.0,1.0,0.634146,57.0,3.0,19.0,1.091971935,2.552701702,-1.018442106,0.682460389,-1.670163473,0.351503854,0.882977291,0.135187105,0.180993771,-1.814275504,1.917046717,6.149075968,-0.806766493
kimi-version,CE,043,C,6.0,8.0,2.948276,32.0,0.050832,0.682759,0.606557,6.0,1.0,0.670732,61.0,3.0,20.333333,1.091971935,1.448162002,-0.762409601,0.853297575,-1.682231099,0.510017136,0.968869407,1.120037315,0.180993771,-1.791901542,2.20827834,6.149075968,-0.700657572
kimi-version,CE,044,A,12.0,7.0,3.425532,32.0,0.036442,0.473958,0.546392,7.0,2.0,0.559211,97.0,3.0,32.333333,3.853661197,0.895892151,-0.045726419,0.853297575,-1.967844818,-0.966637268,0.45548781,1.448320718,0.933253835,-1.860101582,4.829362943,6.149075968,0.254322961
kimi-version,CE,044,B,12.0,6.0,3.307692,32.0,0.036348,0.465686,0.510638,7.0,1.0,0.546053,94.0,3.0,31.333333,3.853661197,0.343622301,-0.222683746,0.853297575,-1.969710536,-1.025137396,0.150402701,1.448320718,0.180993771,-1.868148283,4.610939226,6.149075968,0.17474125
kimi-version,CE,044,C,12.0,6.0,3.421053,35.0,0.036011,0.421,0.459184,9.0,0.0,0.585526,98.0,3.0,32.666667,3.853661197,0.343622301,-0.052452419,1.109553353,-1.976399336,-1.341159727,-0.288648852,2.104887524,-0.571266292,-1.844008792,4.902170849,6.149075968,0.280850252
kimi-version,CE,045,A,8.0,5.0,3.942308,40.0,0.075814,0.667857,0.444444,8.0,0.0,0.657534,54.0,2.0,27.0,2.012535022,-0.208647549,0.73030294,1.536646317,-1.18638663,0.404629212,-0.414423716,1.776604121,-0.571266292,-1.799972704,1.698623,2.955746113,-0.170112805
kimi-version,CE,045,B,8.0,4.0,4.0,39.0,0.078431,0.619643,0.45283,6.0,0.0,0.643836,53.0,2.0,26.5,2.012535022,-0.7609174,0.816937547,1.451227724,-1.134444232,0.063656633,-0.342866863,1.120037315,-0.571266292,-1.808349639,1.625815095,2.955746113,-0.20990366
kimi-version,CE,045,C,8.0,5.0,3.74,38.0,0.0748,0.667857,0.461538,8.0,0.0,0.643836,52.0,2.0,26.0,2.012535022,-0.208647549,0.426502168,1.365809131,-1.206512572,0.404629212,-0.268562418,1.776604121,-0.571266292,-1.808349639,1.553007189,2.955746113,-0.249694516
kimi-version,CE,046,A,8.0,7.0,3.0,21.0,0.050847,0.486364,0.5,3.0,3.0,0.593407,62.0,3.0,20.666667,2.012535022,0.895892151,-0.684736987,-0.086306946,-1.681933378,-0.87890122,0.059629769,0.135187105,1.685513898,-1.83918921,2.281086246,6.149075968,-0.674130282
kimi-version,CE,046,B,8.0,7.0,3.333333,23.0,0.048309,0.582258,0.444444,6.0,9.0,0.681319,72.0,3.0,24.0,2.012535022,0.895892151,-0.184179309,0.084530239,-1.732307778,-0.200732546,-0.414423716,1.120037315,6.199074279,-1.785427121,3.009165302,6.149075968,-0.408857938
kimi-version,CE,046,C,10.0,5.0,2.53125,18.0,0.039551,0.658333,0.422535,5.0,3.0,0.703297,71.0,7.0,10.142857,2.93309811,-0.208647549,-1.388646925,-0.342562725,-1.90613717,0.337274857,-0.601370902,0.791753912,1.685513898,-1.771986599,2.936357396,18.922395385,-1.511633089
kimi-version,CE,047,A,7.0,9.0,4.612245,70.0,0.047064,0.690476,0.575758,5.0,3.0,0.743802,99.0,1.0,99.0,1.552253478,2.000431852,1.736330273,4.099204101,-1.757018625,0.564592267,0.70606479,0.791753912,1.685513898,-1.747215994,4.974978755,-0.237583741,5.559770395
kimi-version,CE,047,B,9.0,7.0,4.175824,50.0,0.045888,0.638043,0.505376,3.0,7.0,0.677686,93.0,2.0,46.5,2.472816566,0.895892151,1.080967971,2.390832245,-1.780359954,0.193782643,0.10550261,0.135187105,4.694554152,-1.787648862,4.538131321,2.955746113,1.381730562
kimi-version,CE,047,C,7.0,9.0,4.390805,70.0,0.050469,0.651163,0.590909,0.0,4.0,0.636364,88.0,1.0,88.0,1.552253478,2.000431852,1.403799464,4.099204101,-1.689435948,0.286568146,0.835346674,-0.849663104,2.437773962,-1.812919099,4.174091793,-0.237583741,4.684371573
kimi-version,CE,048,A,14.0,7.0,3.329787,38.0,0.035423,0.567797,0.418367,6.0,3.0,0.52795,98.0,4.0,24.5,4.774224285,0.895892151,-0.189504247,1.365809131,-1.98807,-0.303001689,-0.636936006,1.120037315,1.685513898,-1.87921907,4.902170849,9.342405822,-0.369067082
kimi-version,CE,048,B,13.0,9.0,3.268519,32.0,0.030264,0.635345,0.473214,6.0,4.0,0.614907,112.0,4.0,28.0,4.313942741,2.000431852,-0.281508843,0.853297575,-2.09046619,0.174702209,-0.168932342,1.120037315,2.437773962,-1.826041006,5.921481528,9.342405822,-0.090531093
kimi-version,CE,048,C,13.0,9.0,3.123894,28.0,0.027645,0.59661,0.452991,6.0,6.0,0.639752,117.0,4.0,29.25,4.313942741,2.000431852,-0.498688522,0.511623203,-2.142448284,-0.099234258,-0.341493067,1.120037315,3.942294088,-1.810847186,6.285521056,9.342405822,0.008946045
kimi-version,CE,049,A,10.0,9.0,3.063291,29.0,0.038776,0.534375,0.292683,12.0,12.0,0.847059,82.0,3.0,27.333333,2.93309811,2.000431852,-0.589694504,0.597041796,-1.921519424,-0.539364271,-1.709384316,3.089737734,8.455854469,-1.684069757,3.737244359,6.149075968,-0.143585594
kimi-version,CE,049,B,10.0,5.0,3.183333,19.0,0.053056,0.507407,0.412698,8.0,7.0,0.635294,63.0,3.0,21.0,2.93309811,-0.208647549,-0.40943049,-0.257144132,-1.638088993,-0.73008374,-0.685308985,1.776604121,4.694554152,-1.813573451,2.353894151,6.149075968,-0.647603071
kimi-version,CE,049,C,10.0,6.0,2.78125,15.0,0.043457,0.489286,0.362319,7.0,10.0,0.717647,69.0,5.0,13.8,2.93309811,0.343622301,-1.013228292,-0.598818503,-1.828610611,-0.858236644,-1.115187676,1.448320718,6.951334342,-1.763210937,2.790741585,12.535735676,-1.220591391
kimi-version,CE,050,A,7.0,7.0,2.921875,22.0,0.045654,0.630303,0.492537,6.0,1.0,0.427481,67.0,3.0,22.333333,1.552253478,0.895892151,-0.80205531,-0.000888353,-1.785004403,0.139044854,-0.004051222,1.120037315,0.180993771,-1.940660322,2.645125774,6.149075968,-0.54149415
kimi-version,CE,050,B,7.0,7.0,3.488095,26.0,0.041525,0.61375,0.425287,0.0,3.0,0.557252,87.0,3.0,29.0,1.552253478,0.895892151,0.048222845,0.340786018,-1.866957081,0.021980949,-0.577888376,-0.849663104,1.685513898,-1.861299597,4.101283887,6.149075968,-0.010949382
kimi-version,CE,050,C,9.0,6.0,3.123288,28.0,0.042785,0.540244,0.460526,0.0,0.0,0.48855,76.0,3.0,25.333333,2.472816566,0.343622301,-0.499598537,0.511623203,-1.841948514,-0.497858317,-0.277197707,-0.849663104,-0.571266292,-1.903313919,3.300396925,6.149075968,-0.302749016
kimi-version,CE,051,A,10.0,6.0,3.20339,24.0,0.054295,0.712121,0.508197,10.0,0.0,0.55102,61.0,2.0,30.5,2.93309811,0.343622301,-0.379311404,0.169948832,-1.613497235,0.717667131,0.129573906,2.433170927,-0.571266292,-1.865110742,2.20827834,2.955746113,0.108423184
kimi-version,CE,051,B,9.0,7.0,3.033898,22.0,0.051422,0.812903,0.508197,10.0,0.0,0.55102,61.0,2.0,30.5,2.472816566,0.895892151,-0.633833224,-0.000888353,-1.670520738,1.430404062,0.129573906,2.433170927,-0.571266292,-1.865110742,2.20827834,2.955746113,0.108423184
kimi-version,CE,051,C,9.0,5.0,3.275862,22.0,0.05648,0.761667,0.45,10.0,0.0,0.540816,60.0,2.0,30.0,2.472816566,-0.208647549,-0.270482047,-0.000888353,-1.570129203,1.068059701,-0.367014955,2.433170927,-0.571266292,-1.87135094,2.135470434,2.955746113,0.068632329
kimi-version,CE,052,A,9.0,9.0,3.222222,34.0,0.035802,0.642222,0.56383,9.0,7.0,0.509317,94.0,4.0,23.5,2.472816566,2.000431852,-0.351031869,1.02413476,-1.980547582,0.223336806,0.604284424,2.104887524,4.694554152,-1.890613977,4.610939226,9.342405822,-0.448648793
kimi-version,CE,052,B,10.0,10.0,3.216216,35.0,0.028975,0.662308,0.62931,12.0,4.0,0.658385,116.0,5.0,23.2,2.93309811,2.552701702,-0.360050926,1.109553353,-2.116050352,0.365386319,1.163018355,3.089737734,2.437773962,-1.79945228,6.212713151,12.535735676,-0.472523307
kimi-version,CE,052,C,11.0,7.0,3.223404,28.0,0.034292,0.576667,0.585859,8.0,3.0,0.52795,99.0,5.0,19.8,3.393379654,0.895892151,-0.349256889,0.511623203,-2.010518167,-0.240272465,0.792255557,1.776604121,1.685513898,-1.87921907,4.974978755,12.535735676,-0.743101125
kimi-version,CE,053,A,10.0,5.0,3.637681,21.0,0.05272,0.551282,0.5,5.0,4.0,0.590909,72.0,3.0,24.0,2.93309811,-0.208647549,0.272852332,-0.086306946,-1.644757944,-0.419796855,0.059629769,0.791753912,2.437773962,-1.840716848,3.009165302,6.149075968,-0.408857938
kimi-version,CE,053,B,9.0,6.0,3.8875,27.0,0.048594,0.52,0.506024,6.0,7.0,0.690909,83.0,3.0,27.666667,2.472816566,0.343622301,0.647999162,0.426204611,-1.726651079,-0.641025216,0.111031926,1.120037315,4.694554152,-1.779562411,3.810052264,6.149075968,-0.117058304
kimi-version,CE,053,C,7.0,6.0,3.133333,24.0,0.041778,0.634286,0.538462,6.0,5.0,0.645455,78.0,3.0,26.0,1.552253478,0.343622301,-0.484514216,0.169948832,-1.861935519,0.167212892,0.387821957,1.120037315,3.190034025,-1.807359549,3.446012736,6.149075968,-0.249694516
kimi-version,CE,054,A,15.0,8.0,3.154762,26.0,0.037557,0.527273,0.465909,6.0,0.0,0.637795,88.0,4.0,22.0,5.234505829,1.448162002,-0.452334833,0.340786018,-1.94571422,-0.589590082,-0.231265136,1.120037315,-0.571266292,-1.812043979,4.174091793,9.342405822,-0.56802136
kimi-version,CE,054,B,12.0,8.0,2.847222,19.0,0.039545,0.711429,0.526316,6.0,1.0,0.543307,76.0,4.0,19.0,3.853661197,1.448162002,-0.914159819,-0.257144132,-1.906256258,0.712773261,0.284181421,1.120037315,0.180993771,-1.869827583,3.300396925,9.342405822,-0.806766493
kimi-version,CE,054,C,10.0,6.0,3.138889,23.0,0.043596,0.618421,0.526316,6.0,1.0,0.543307,76.0,4.0,19.0,2.93309811,0.343622301,-0.476170913,0.084530239,-1.825851729,0.055014568,0.284181421,1.120037315,0.180993771,-1.869827583,3.300396925,9.342405822,-0.806766493
kimi-version,CE,055,A,9.0,9.0,3.092593,28.0,0.05727,0.5125,0.571429,9.0,1.0,0.590909,56.0,2.0,28.0,2.472816566,2.000431852,-0.545692437,0.511623203,-1.554449229,-0.694065709,0.66912589,2.104887524,0.180993771,-1.840716848,1.844238812,2.955746113,-0.090531093
kimi-version,CE,055,B,9.0,9.0,3.214286,27.0,0.057398,0.546667,0.517241,9.0,1.0,0.613636,58.0,2.0,29.0,2.472816566,2.000431852,-0.362949158,0.426204611,-1.551908676,-0.452434438,0.206745403,2.104887524,0.180993771,-1.826818279,1.989854623,2.955746113,-0.010949382
kimi-version,CE,055,C,8.0,8.0,3.02,25.0,0.0604,0.557407,0.557692,9.0,1.0,0.545455,52.0,2.0,26.0,2.012535022,1.448162002,-0.654703496,0.255367425,-1.492324771,-0.376480452,0.551909518,2.104887524,0.180993771,-1.868513986,1.553007189,2.955746113,-0.249694516
kimi-version,CE,056,A,14.0,8.0,3.234568,29.0,0.039933,0.579545,0.416667,14.0,0.0,0.738318,84.0,3.0,28.0,4.774224285,1.448162002,-0.332492195,0.597041796,-1.898555207,-0.21991906,-0.651441926,3.74630454,-0.571266292,-1.750569704,3.88286017,6.149075968,-0.090531093
kimi-version,CE,056,B,11.0,6.0,3.213333,29.0,0.042844,0.528571,0.448718,8.0,2.0,0.672897,78.0,3.0,26.0,3.393379654,0.343622301,-0.364380254,0.597041796,-1.840777477,-0.58041054,-0.377954125,1.776604121,0.933253835,-1.790577548,3.446012736,6.149075968,-0.249694516
kimi-version,CE,056,C,14.0,8.0,3.2,29.0,0.037647,0.594318,0.409091,14.0,0.0,0.775701,88.0,3.0,29.333333,4.774224285,1.448162002,-0.38440208,0.597041796,-1.943927894,-0.115443433,-0.716087135,3.74630454,-0.571266292,-1.72770834,4.174091793,6.149075968,0.015577828
kimi-version,CE,057,A,10.0,6.0,3.529412,35.0,0.034602,0.586842,0.528302,2.0,5.0,0.712,106.0,4.0,26.5,2.93309811,0.343622301,0.110267532,1.109553353,-2.004365265,-0.168314196,0.301127749,-0.193096298,3.190034025,-1.766664329,5.484634094,9.342405822,-0.20990366
kimi-version,CE,057,B,13.0,5.0,3.702128,30.0,0.039384,0.563889,0.459184,2.0,7.0,0.672,98.0,4.0,24.5,4.313942741,-0.208647549,0.369630751,0.682460389,-1.909451798,-0.330639322,-0.288648852,-0.193096298,4.694554152,-1.791126103,4.902170849,9.342405822,-0.369067082
kimi-version,CE,057,C,14.0,5.0,3.580645,31.0,0.038502,0.555932,0.505155,2.0,3.0,0.664,97.0,4.0,24.25,4.774224285,-0.208647549,0.187202823,0.767878982,-1.926957795,-0.386911749,0.103616841,-0.193096298,1.685513898,-1.796018458,4.829362943,9.342405822,-0.38896251
kimi-version,CE,058,A,9.0,7.0,3.346154,17.0,0.064349,0.501923,0.388889,12.0,5.0,0.5,54.0,2.0,27.0,2.472816566,0.895892151,-0.16492634,-0.427981317,-1.413944745,-0.768866949,-0.888468669,3.089737734,3.190034025,-1.896311736,1.698623,2.955746113,-0.170112805
kimi-version,CE,058,B,8.0,5.0,3.24,16.0,0.0648,0.491071,0.461538,9.0,2.0,0.52439,52.0,2.0,26.0,2.012535022,-0.208647549,-0.324335099,-0.51339991,-1.404993266,-0.845613007,-0.268562418,2.104887524,0.933253835,-1.881396168,1.553007189,2.955746113,-0.249694516
kimi-version,CE,058,C,9.0,6.0,3.470588,15.0,0.068051,0.515385,0.45283,9.0,3.0,0.52439,53.0,2.0,26.5,2.472816566,0.343622301,0.021933029,-0.598818503,-1.340467193,-0.6736628,-0.342866863,2.104887524,1.685513898,-1.881396168,1.625815095,2.955746113,-0.20990366
kimi-version,CE,059,A,9.0,6.0,2.836735,13.0,0.057893,0.636667,0.537037,3.0,3.0,0.539326,54.0,5.0,10.8,2.472816566,0.343622301,-0.92990788,-0.769655689,-1.542083881,0.18405148,0.375662582,0.135187105,1.685513898,-1.872262142,1.698623,12.535735676,-1.459336524
kimi-version,CE,059,B,6.0,6.0,2.816667,15.0,0.046944,0.881034,0.630769,0.0,1.0,0.651685,65.0,5.0,13.0,1.091971935,0.343622301,-0.960043485,-0.598818503,-1.759400393,1.912230975,1.175467848,-0.849663104,0.180993771,-1.803549627,2.499509963,12.535735676,-1.28425676
kimi-version,CE,059,C,5.0,5.0,2.8,15.0,0.046667,0.727586,0.492308,0.0,7.0,0.662921,65.0,5.0,13.0,0.631690391,-0.208647549,-0.985071894,-0.598818503,-1.764898308,0.827036628,-0.006005255,-0.849663104,4.694554152,-1.796678315,2.499509963,12.535735676,-1.28425676
